1,1,9.99000999000999E-4,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2])
370,1,0.3696303696303696,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
370,2,0.3696303696303696,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
371,1,0.3706293706293706,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
371,2,0.3706293706293706,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
372,1,0.37162837162837165,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
372,2,0.37162837162837165,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
373,1,0.3726273726273726,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
373,2,0.3726273726273726,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
374,1,0.37362637362637363,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
374,2,0.37362637362637363,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
375,1,0.37462537462537465,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
375,2,0.37462537462537465,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
376,1,0.3756243756243756,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
376,2,0.3756243756243756,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
377,1,0.37662337662337664,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
377,2,0.37662337662337664,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
378,1,0.3776223776223776,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
378,2,0.3776223776223776,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
379,1,0.3786213786213786,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
379,2,0.3786213786213786,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
380,1,0.37962037962037964,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
380,2,0.37962037962037964,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
381,1,0.3806193806193806,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
381,2,0.3806193806193806,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
382,1,0.38161838161838163,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
382,2,0.38161838161838163,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
383,1,0.3826173826173826,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
383,2,0.3826173826173826,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
384,1,0.3836163836163836,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
384,2,0.3836163836163836,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
385,1,0.38461538461538464,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
385,2,0.38461538461538464,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
386,1,0.3856143856143856,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
386,2,0.3856143856143856,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
387,1,0.3866133866133866,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
387,2,0.3866133866133866,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
388,1,0.3876123876123876,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
388,2,0.3876123876123876,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
389,1,0.3886113886113886,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
389,2,0.3886113886113886,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
390,1,0.38961038961038963,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
390,2,0.38961038961038963,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
391,1,0.3906093906093906,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
391,2,0.3906093906093906,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
392,1,0.3916083916083916,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
392,2,0.3916083916083916,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
393,1,0.3926073926073926,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
393,2,0.3926073926073926,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
394,1,0.3936063936063936,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
394,2,0.3936063936063936,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
395,1,0.3946053946053946,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
395,2,0.3946053946053946,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
396,1,0.3956043956043956,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
396,2,0.3956043956043956,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
397,1,0.3966033966033966,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
397,2,0.3966033966033966,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
398,1,0.39760239760239763,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
398,2,0.39760239760239763,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
399,1,0.3986013986013986,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
399,2,0.3986013986013986,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
400,1,0.3996003996003996,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
400,2,0.3996003996003996,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
401,1,0.4005994005994006,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
401,2,0.4005994005994006,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
402,1,0.4015984015984016,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
402,2,0.4015984015984016,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
403,1,0.4025974025974026,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
403,2,0.4025974025974026,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
404,1,0.4035964035964036,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
404,2,0.4035964035964036,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
405,1,0.4045954045954046,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
405,2,0.4045954045954046,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
406,1,0.40559440559440557,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
406,2,0.40559440559440557,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
407,1,0.4065934065934066,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
407,2,0.4065934065934066,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
408,1,0.4075924075924076,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
408,2,0.4075924075924076,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
409,1,0.4085914085914086,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
409,2,0.4085914085914086,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
410,1,0.4095904095904096,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
410,2,0.4095904095904096,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
411,1,0.41058941058941056,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
411,2,0.41058941058941056,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
412,1,0.4115884115884116,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
412,2,0.4115884115884116,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
413,1,0.4125874125874126,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
413,2,0.4125874125874126,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
414,1,0.41358641358641357,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
414,2,0.41358641358641357,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
415,1,0.4145854145854146,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
415,2,0.4145854145854146,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
416,1,0.4155844155844156,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
416,2,0.4155844155844156,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
417,1,0.4165834165834166,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
417,2,0.4165834165834166,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
418,1,0.4175824175824176,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
418,2,0.4175824175824176,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
419,1,0.41858141858141856,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
419,2,0.41858141858141856,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
420,1,0.4195804195804196,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
420,2,0.4195804195804196,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
421,1,0.4205794205794206,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
421,2,0.4205794205794206,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
422,1,0.42157842157842157,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
422,2,0.42157842157842157,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
423,1,0.4225774225774226,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
423,2,0.4225774225774226,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
424,1,0.42357642357642356,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
424,2,0.42357642357642356,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
425,1,0.4245754245754246,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
425,2,0.4245754245754246,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
426,1,0.4255744255744256,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
426,2,0.4255744255744256,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
427,1,0.42657342657342656,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
427,2,0.42657342657342656,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
428,1,0.4275724275724276,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
428,2,0.4275724275724276,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
429,1,0.42857142857142855,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
429,2,0.42857142857142855,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
430,1,0.42957042957042957,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
430,2,0.42957042957042957,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
431,1,0.4305694305694306,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
431,2,0.4305694305694306,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
432,1,0.43156843156843155,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
432,2,0.43156843156843155,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
433,1,0.4325674325674326,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
433,2,0.4325674325674326,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
434,1,0.43356643356643354,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
434,2,0.43356643356643354,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
435,1,0.43456543456543456,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
435,2,0.43456543456543456,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
436,1,0.4355644355644356,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
436,2,0.4355644355644356,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
437,1,0.43656343656343655,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
437,2,0.43656343656343655,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
438,1,0.43756243756243757,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
438,2,0.43756243756243757,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
439,1,0.4385614385614386,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
439,2,0.4385614385614386,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
440,1,0.43956043956043955,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
440,2,0.43956043956043955,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
441,1,0.4405594405594406,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
441,2,0.4405594405594406,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
442,1,0.44155844155844154,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
442,2,0.44155844155844154,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
443,1,0.44255744255744256,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
443,2,0.44255744255744256,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
444,1,0.4435564435564436,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
444,2,0.4435564435564436,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
445,1,0.44455544455544455,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
445,2,0.44455544455544455,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
446,1,0.44555444555444557,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
446,2,0.44555444555444557,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
447,1,0.44655344655344653,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
447,2,0.44655344655344653,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
448,1,0.44755244755244755,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
448,2,0.44755244755244755,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
449,1,0.4485514485514486,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
449,2,0.4485514485514486,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
450,1,0.44955044955044954,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
450,2,0.44955044955044954,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
451,1,0.45054945054945056,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
451,2,0.45054945054945056,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
452,1,0.4515484515484515,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
452,2,0.4515484515484515,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
453,1,0.45254745254745254,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
453,2,0.45254745254745254,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
454,1,0.45354645354645357,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
454,2,0.45354645354645357,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
455,1,0.45454545454545453,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
455,2,0.45454545454545453,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
456,1,0.45554445554445555,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
456,2,0.45554445554445555,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
457,1,0.4565434565434565,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
457,2,0.4565434565434565,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
458,1,0.45754245754245754,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
458,2,0.45754245754245754,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
459,1,0.45854145854145856,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
459,2,0.45854145854145856,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
460,1,0.4595404595404595,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
460,2,0.4595404595404595,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
461,1,0.46053946053946054,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
461,2,0.46053946053946054,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
462,1,0.46153846153846156,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
462,2,0.46153846153846156,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
463,1,0.46253746253746253,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
463,2,0.46253746253746253,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2])
464,1,0.46353646353646355,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
464,2,0.46353646353646355,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
465,1,0.4645354645354645,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
465,2,0.4645354645354645,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
466,1,0.46553446553446554,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
466,2,0.46553446553446554,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
467,1,0.46653346653346656,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
467,2,0.46653346653346656,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
468,1,0.4675324675324675,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
468,2,0.4675324675324675,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
469,1,0.46853146853146854,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
469,2,0.46853146853146854,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
470,1,0.4695304695304695,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
470,2,0.4695304695304695,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
471,1,0.47052947052947053,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
471,2,0.47052947052947053,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
472,1,0.47152847152847155,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
472,2,0.47152847152847155,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
473,1,0.4725274725274725,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
473,2,0.4725274725274725,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
474,1,0.47352647352647353,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
474,2,0.47352647352647353,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
475,1,0.4745254745254745,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
475,2,0.4745254745254745,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
476,1,0.4755244755244755,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
476,2,0.4755244755244755,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
477,1,0.47652347652347654,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
477,2,0.47652347652347654,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
478,1,0.4775224775224775,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
478,2,0.4775224775224775,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
479,1,0.4785214785214785,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
479,2,0.4785214785214785,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
480,1,0.47952047952047955,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
480,2,0.47952047952047955,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
481,1,0.4805194805194805,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
481,2,0.4805194805194805,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
482,1,0.48151848151848153,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
482,2,0.48151848151848153,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2])
483,1,0.4825174825174825,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
483,2,0.4825174825174825,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
484,1,0.4835164835164835,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
484,2,0.4835164835164835,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
485,1,0.48451548451548454,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
485,2,0.48451548451548454,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
486,1,0.4855144855144855,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
486,2,0.4855144855144855,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1])
487,1,0.4865134865134865,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
487,2,0.4865134865134865,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
488,1,0.4875124875124875,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
488,2,0.4875124875124875,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d4])
489,1,0.4885114885114885,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
489,2,0.4885114885114885,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2])
490,1,0.48951048951048953,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
490,2,0.48951048951048953,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b4, c: c2, d: d2])
491,1,0.4905094905094905,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
491,2,0.4905094905094905,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3])
492,1,0.4915084915084915,shimizu_agent@224,(Offer  bid:Bid[a: a1, b: b4, c: c1, d: d3])
492,2,0.4915084915084915,PonPokoAgent@225,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1])
